sample_index,sample_seed,run_seed,tm_score,structure,rank,selected
25,1523354579,927234936,0.5001320545638914,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0025/sample_0025.pdb,15,False
9,1523354563,927234936,0.4928551053610232,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0009/sample_0009.pdb,16,False
24,1523354578,927234936,0.492143711575832,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0024/sample_0024.pdb,17,False
10,1523354564,927234936,0.49025577523552144,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0010/sample_0010.pdb,18,False
35,1523354589,927234936,0.47888006952476847,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0035/sample_0035.pdb,19,False
46,1523354600,927234936,0.4706576038077908,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0046/sample_0046.pdb,20,False
42,1523354596,927234936,0.4691909282146548,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0042/sample_0042.pdb,21,False
28,1523354582,927234936,0.46825035512993396,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0028/sample_0028.pdb,22,False
21,1523354575,927234936,0.4678095343777177,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0021/sample_0021.pdb,23,False
49,1523354603,927234936,0.4671427469933985,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0049/sample_0049.pdb,24,False
31,1523354585,927234936,0.46704708386136734,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0031/sample_0031.pdb,25,False
4,1523354558,927234936,0.4658718456018332,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0004/sample_0004.pdb,26,False
8,1523354562,927234936,0.4658542620204609,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0008/sample_0008.pdb,27,False
44,1523354598,927234936,0.46476953973322804,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0044/sample_0044.pdb,28,False
13,1523354567,927234936,0.46386729354528555,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0013/sample_0013.pdb,29,False
0,1523354554,927234936,0.4637846146827158,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0000/sample_0000.pdb,30,False
5,1523354559,927234936,0.4623227182892934,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0005/sample_0005.pdb,31,False
2,1523354556,927234936,0.4607610245657654,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0002/sample_0002.pdb,32,False
48,1523354602,927234936,0.45884494312182345,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0048/sample_0048.pdb,33,False
22,1523354576,927234936,0.45865455754777035,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0022/sample_0022.pdb,34,False
20,1523354574,927234936,0.4575896961100997,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0020/sample_0020.pdb,35,False
37,1523354591,927234936,0.45723624629265636,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0037/sample_0037.pdb,36,False
41,1523354595,927234936,0.4571822461501486,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0041/sample_0041.pdb,37,False
33,1523354587,927234936,0.4566962518640303,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0033/sample_0033.pdb,38,False
11,1523354565,927234936,0.45653781073498845,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0011/sample_0011.pdb,39,False
39,1523354593,927234936,0.4560014106474106,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0039/sample_0039.pdb,40,False
1,1523354555,927234936,0.4554801969617545,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0001/sample_0001.pdb,41,False
14,1523354568,927234936,0.4546994457617882,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0014/sample_0014.pdb,42,False
26,1523354580,927234936,0.45426447575593165,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0026/sample_0026.pdb,43,False
27,1523354581,927234936,0.4535931448455859,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0027/sample_0027.pdb,44,False
7,1523354561,927234936,0.4535181191082845,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0007/sample_0007.pdb,45,False
12,1523354566,927234936,0.45239005911128444,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0012/sample_0012.pdb,46,False
43,1523354597,927234936,0.45178213493054503,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0043/sample_0043.pdb,47,False
15,1523354569,927234936,0.45020286350239747,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0015/sample_0015.pdb,48,False
3,1523354557,927234936,0.4372838783469747,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0003/sample_0003.pdb,49,False
16,1523354570,927234936,0.42785218601270236,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_927234936/samples/sample_0016/sample_0016.pdb,50,False
