sample_index,sample_seed,run_seed,tm_score,structure,rank,selected
20,237095712,1693878717,0.47262009208773725,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0020/sample_0020.pdb,22,False
42,237095734,1693878717,0.4715245864014645,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0042/sample_0042.pdb,23,False
45,237095737,1693878717,0.46720578688582176,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0045/sample_0045.pdb,24,False
35,237095727,1693878717,0.4641310176774216,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0035/sample_0035.pdb,25,False
49,237095741,1693878717,0.46326840203258457,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0049/sample_0049.pdb,26,False
39,237095731,1693878717,0.46305781243289856,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0039/sample_0039.pdb,27,False
8,237095700,1693878717,0.4626613896879236,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0008/sample_0008.pdb,28,False
2,237095694,1693878717,0.46223985116203703,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0002/sample_0002.pdb,29,False
16,237095708,1693878717,0.46198816300419043,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0016/sample_0016.pdb,30,False
12,237095704,1693878717,0.4618576343127115,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0012/sample_0012.pdb,31,False
32,237095724,1693878717,0.461403407728574,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0032/sample_0032.pdb,32,False
10,237095702,1693878717,0.45837729186029974,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0010/sample_0010.pdb,33,False
9,237095701,1693878717,0.45759290018288595,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0009/sample_0009.pdb,34,False
3,237095695,1693878717,0.45693611727252037,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0003/sample_0003.pdb,35,False
36,237095728,1693878717,0.4563606401943445,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0036/sample_0036.pdb,36,False
41,237095733,1693878717,0.4534393542064493,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0041/sample_0041.pdb,37,False
0,237095692,1693878717,0.4531586233496266,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0000/sample_0000.pdb,38,False
17,237095709,1693878717,0.4530032372099615,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0017/sample_0017.pdb,39,False
6,237095698,1693878717,0.45197237343918395,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0006/sample_0006.pdb,40,False
48,237095740,1693878717,0.45131711140242775,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0048/sample_0048.pdb,41,False
47,237095739,1693878717,0.45050500736085985,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0047/sample_0047.pdb,42,False
29,237095721,1693878717,0.449943072249966,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0029/sample_0029.pdb,43,False
13,237095705,1693878717,0.448374117294845,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0013/sample_0013.pdb,44,False
11,237095703,1693878717,0.4480037449005916,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0011/sample_0011.pdb,45,False
38,237095730,1693878717,0.4476952959396917,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0038/sample_0038.pdb,46,False
21,237095713,1693878717,0.4461778491795785,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0021/sample_0021.pdb,47,False
28,237095720,1693878717,0.4422309395955907,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0028/sample_0028.pdb,48,False
33,237095725,1693878717,0.4290038842741303,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0033/sample_0033.pdb,49,False
22,237095714,1693878717,0.41310114385423014,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k5_n50/best_k_of_n/runs/n50_k5_run01/replicate_1693878717/samples/sample_0022/sample_0022.pdb,50,False
