sample_index,sample_seed,run_seed,tm_score,structure,inference_precision,batch_seed,batch_start,batch_count,batch_confidence_rank,rank,selected
3,,1544345179,0.4808864139952488,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0003/sample_0003.pdb,32,4126805093,0,16,3,23,False
43,,1544345179,0.4733041123700929,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0043/sample_0043.pdb,32,4126805125,32,16,11,24,False
92,,1544345179,0.4697290995727859,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0092/sample_0092.pdb,32,4126805173,80,16,12,25,False
96,,1544345179,0.4686337374621763,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0096/sample_0096.pdb,32,4126805189,96,4,0,26,False
53,,1544345179,0.465484614508552,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0053/sample_0053.pdb,32,4126805141,48,16,5,27,False
68,,1544345179,0.4653448472567347,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0068/sample_0068.pdb,32,4126805157,64,16,4,28,False
18,,1544345179,0.4645319013404514,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0018/sample_0018.pdb,32,4126805109,16,16,2,29,False
87,,1544345179,0.4645233253902242,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0087/sample_0087.pdb,32,4126805173,80,16,7,30,False
52,,1544345179,0.4642052866665494,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0052/sample_0052.pdb,32,4126805141,48,16,4,31,False
41,,1544345179,0.4636619135382778,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0041/sample_0041.pdb,32,4126805125,32,16,9,32,False
38,,1544345179,0.46305762410299894,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0038/sample_0038.pdb,32,4126805125,32,16,6,33,False
83,,1544345179,0.4626294797307177,/mnt/SSD3/Chase/budgetting O3/outputs/1cll/k10_n100/best_k_of_n/runs/sep09_step1_r5/replicate_1544345179/samples/sample_0083/sample_0083.pdb,32,4126805173,80,16,3,34,False
